x						y1						y2						y3						y4						y5						y6						y7						y8						y9						y10						y11						y12						y13						y14						y15						y16						y17						y18		
-7.700000000000000000e+01 2.573000000000000287e-02 2.474868678123055138e-02 2.671131321876944742e-02 1.614000000000000157e-02 1.535897217155983777e-02 1.692102782844016537e-02 2.571599999999999997e-01 2.544510721368650197e-01 2.598689278631349797e-01 1.987200000000000077e-01 1.962467897843276077e-01 2.011932102156724078e-01 8.850000000000000228e-03 8.269517115629933246e-03 9.430482884370067209e-03 6.580000000000000779e-03 6.078896440818037754e-03 7.081103559181962069e-03
-7.600000000000000000e+01 2.599000000000000268e-02 2.500387279846110963e-02 2.697612720153888879e-02 1.648000000000000159e-02 1.569092498438143940e-02 1.726907501561856378e-02 2.594800000000000439e-01 2.567631326674836845e-01 2.621968673325162924e-01 2.009300000000000253e-01 1.984465072521642559e-01 2.034134927478357391e-01 9.130000000000000962e-03 8.540489127036941797e-03 9.719510872963056658e-03 6.910000000000000343e-03 6.396569789639526896e-03 7.423430210360473791e-03
-7.500000000000000000e+01 2.610000000000000167e-02 2.511184396446274059e-02 2.708815603553726276e-02 1.692000000000000101e-02 1.612063946914036455e-02 1.771936053085963747e-02 2.605900000000000438e-01 2.578693691153929879e-01 2.633106308846069887e-01 2.030800000000000105e-01 2.005866167851757254e-01 2.055733832148242957e-01 9.380000000000001184e-03 8.782547949299297080e-03 9.977452050700701819e-03 7.320000000000000985e-03 6.791666355563389518e-03 7.848333644436610718e-03
-7.400000000000000000e+01 2.613000000000000045e-02 2.514129145022576950e-02 2.711870854977423140e-02 1.728000000000000022e-02 1.647232831568718955e-02 1.808767168431281089e-02 2.608500000000000263e-01 2.581284908288848379e-01 2.635715091711152147e-01 2.050000000000000155e-01 2.024978773984821845e-01 2.075021226015177911e-01 9.630000000000001406e-03 9.024714914599940574e-03 1.023528508540005877e-02 7.620000000000000905e-03 7.081030017420812499e-03 8.158969982579186708e-03
-7.300000000000000000e+01 2.613000000000000045e-02 2.514129145022576950e-02 2.711870854977423140e-02 1.768000000000000127e-02 1.686320002734942314e-02 1.849679997265057940e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.070700000000000041e-01 2.045585524797570720e-01 2.095814475202429361e-01 9.930000000000001326e-03 9.315452203432279810e-03 1.054454779656771937e-02 8.130000000000000074e-03 7.573428785394737198e-03 8.686571214605262950e-03
-7.200000000000000000e+01 2.614000000000000351e-02 2.515110735518284041e-02 2.712889264481715967e-02 1.812000000000000069e-02 1.729328390148757860e-02 1.894671609851242278e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.092900000000000038e-01 2.067686627176607284e-01 2.118113372823392793e-01 1.016000000000000063e-02 9.538448033334211845e-03 1.078155196666578941e-02 8.480000000000001426e-03 7.911675005308524411e-03 9.048324994691474971e-03
-7.100000000000000000e+01 2.614000000000000351e-02 2.515110735518284041e-02 2.712889264481715967e-02 1.863000000000000073e-02 1.779194811490834860e-02 1.946805188509165285e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.112100000000000088e-01 2.086802009370828381e-01 2.137397990629171796e-01 1.039000000000000166e-02 9.761525150859205399e-03 1.101847484914079446e-02 8.980000000000000135e-03 8.395307572873147647e-03 9.564692427126852622e-03
-7.000000000000000000e+01 2.616000000000000270e-02 2.517073927952316256e-02 2.714926072047683589e-02 1.914000000000000076e-02 1.829077539284182374e-02 1.998922460715817778e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.132500000000000229e-01 2.107113023164989274e-01 2.157886976835010628e-01 1.078000000000000139e-02 1.013996471734861411e-02 1.142003528265138519e-02 9.480000000000000579e-03 8.879401996511968737e-03 1.008059800348803242e-02
-6.900000000000000000e+01 2.617000000000000229e-02 2.518055529886384369e-02 2.715944470113615394e-02 1.970000000000000223e-02 1.883868758853740263e-02 2.056131241146259489e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.153500000000000136e-01 2.128022399781010210e-01 2.178977600218990063e-01 1.102000000000000028e-02 1.037295774551981117e-02 1.166704225448018939e-02 9.960000000000000103e-03 9.344533908385145235e-03 1.057546609161485497e-02
-6.800000000000000000e+01 2.623000000000000331e-02 2.523945221395759719e-02 2.722054778604240249e-02 2.030000000000000207e-02 1.942593714588325415e-02 2.117406285411674305e-02 2.609400000000000053e-01 2.582181870949522562e-01 2.636618129050477544e-01 2.170900000000000052e-01 2.145348057559561816e-01 2.196451942440438287e-01 1.142000000000000133e-02 1.076145257951925845e-02 1.207854742048074075e-02 1.040000000000000126e-02 9.771225958319106064e-03 1.102877404168089298e-02
-6.700000000000000000e+01 2.624000000000000291e-02 2.524926849945045848e-02 2.723073150054954039e-02 2.078000000000000333e-02 1.989588043734462006e-02 2.166411956265537966e-02 2.609500000000000153e-01 2.582281533558865028e-01 2.636718466441135278e-01 2.188400000000000067e-01 2.162773963378739339e-01 2.214026036621260796e-01 1.174000000000000044e-02 1.107239781677114149e-02 1.240760218322885938e-02 1.083000000000000108e-02 1.018849833555443563e-02 1.147150166444556307e-02
-6.600000000000000000e+01 2.628000000000000128e-02 2.528853402058239483e-02 2.727146597941760772e-02 2.146000000000000338e-02 2.056184303646262437e-02 2.235815696353737544e-02 2.609500000000000153e-01 2.582281533558865028e-01 2.636718466441135278e-01 2.207500000000000295e-01 2.181793860937215612e-01 2.233206139062784423e-01 1.216000000000000067e-02 1.148070536844279961e-02 1.283929463155720173e-02 1.137000000000000163e-02 1.071287919753309212e-02 1.202712080246690768e-02
-6.500000000000000000e+01 2.633000000000000271e-02 2.533761677353021241e-02 2.732238322646978607e-02 2.211000000000000118e-02 2.119864524298170627e-02 2.302135475701829609e-02 2.609600000000000253e-01 2.582381196186502303e-01 2.636818803813498202e-01 2.225100000000000133e-01 2.199320750853161754e-01 2.250879249146838512e-01 1.261000000000000142e-02 1.191840794325837657e-02 1.330159205674162279e-02 1.200000000000000025e-02 1.132513456320426680e-02 1.267486543679573370e-02
-6.400000000000000000e+01 2.641000000000000292e-02 2.541615114005972911e-02 2.740384885994026978e-02 2.295000000000000165e-02 2.202189346532618802e-02 2.387810653467381528e-02 2.609800000000000453e-01 2.582580521496660730e-01 2.637019478503339065e-01 2.243500000000000216e-01 2.217645030703677134e-01 2.269354969296322744e-01 1.315000000000000023e-02 1.244394823965089963e-02 1.385605176034910083e-02 1.250000000000000069e-02 1.181139265674883282e-02 1.318860734325116857e-02
-6.300000000000000000e+01 2.646000000000000088e-02 2.546523634120912913e-02 2.745476365879087263e-02 2.360000000000000292e-02 2.265915522394176124e-02 2.454084477605823766e-02 2.609800000000000453e-01 2.582580521496660730e-01 2.637019478503339065e-01 2.261700000000000099e-01 2.235770844556047021e-01 2.287629155443953177e-01 1.362000000000000190e-02 1.290161248880429198e-02 1.433838751119570834e-02 1.296000000000000103e-02 1.225900008026863455e-02 1.366099991973136404e-02
-6.200000000000000000e+01 2.660000000000000211e-02 2.560267988074393236e-02 2.759732011925606493e-02 2.456000000000000197e-02 2.360068208991522587e-02 2.551931791008477113e-02 2.609899999999999998e-01 2.582680184179180216e-01 2.637119815820819779e-01 2.277800000000000102e-01 2.251805802877083762e-01 2.303794197122916443e-01 1.410000000000000142e-02 1.336924115507477466e-02 1.483075884492522471e-02 1.357000000000000046e-02 1.285291415335101939e-02 1.428708584664898154e-02
-6.100000000000000000e+01 2.666000000000000314e-02 2.566158648952086146e-02 2.765841351047913788e-02 2.562000000000000041e-02 2.464073138851979178e-02 2.659926861148020905e-02 2.610300000000000398e-01 2.583078835092177949e-01 2.637521164907821736e-01 2.295900000000000163e-01 2.269833331390206377e-01 2.321966668609793394e-01 1.471000000000000085e-02 1.396383226655927012e-02 1.545616773344073158e-02 1.434000000000000032e-02 1.360313787721660617e-02 1.507686212278339447e-02
-6.000000000000000000e+01 2.679000000000000131e-02 2.578922204730119128e-02 2.779077795269881135e-02 2.682000000000000356e-02 2.581867729174255888e-02 2.782132270825744130e-02 2.610300000000000398e-01 2.583078835092177949e-01 2.637521164907821736e-01 2.311200000000000199e-01 2.285072603407271030e-01 2.337327396592728812e-01 1.526000000000000099e-02 1.450022299121572072e-02 1.601977700878427779e-02 1.524000000000000181e-02 1.448071333199386912e-02 1.599928666800613103e-02
-5.900000000000000000e+01 2.698000000000000051e-02 2.597577750104379524e-02 2.798422249895620578e-02 2.812000000000000263e-02 2.709538178621394289e-02 2.914461821378605544e-02 2.610300000000000398e-01 2.583078835092177949e-01 2.637521164907821736e-01 2.329600000000000282e-01 2.303400212069592612e-01 2.355799787930407396e-01 1.578000000000000236e-02 1.500759036336962726e-02 1.655240963663037052e-02 1.615000000000000116e-02 1.536873422536918013e-02 1.693126577463082219e-02
-5.800000000000000000e+01 2.725000000000000339e-02 2.624090520961421327e-02 2.825909479038578656e-02 2.953000000000000069e-02 2.848076958394753569e-02 3.057923041605246570e-02 2.610500000000000043e-01 2.583278160658419309e-01 2.637721839341580776e-01 2.346500000000000252e-01 2.320234334230780737e-01 2.372765665769219212e-01 1.643999999999999975e-02 1.565186715518581198e-02 1.722813284481418752e-02 1.711999999999999980e-02 1.631601079023342962e-02 1.792398920976656998e-02
-5.700000000000000000e+01 2.749000000000000055e-02 2.647659626917039238e-02 2.850340373082960871e-02 3.129000000000000531e-02 3.021093460774358294e-02 3.236906539225641727e-02 2.610600000000000143e-01 2.583377823468973045e-01 2.637822176531027241e-01 2.363500000000000323e-01 2.337168653239574123e-01 2.389831346760425967e-01 1.699000000000000163e-02 1.618901617072336999e-02 1.779098382927663327e-02 1.834000000000000213e-02 1.750837352985237100e-02 1.917162647014762633e-02
-5.600000000000000000e+01 2.778000000000000261e-02 2.676141685086821237e-02 2.879858314913178591e-02 3.330999999999999933e-02 3.219780991170609341e-02 3.442219008829390525e-02 2.610600000000000143e-01 2.583377823468973045e-01 2.637822176531027241e-01 2.379300000000000304e-01 2.352908132268573538e-01 2.405691867731426514e-01 1.756000000000000269e-02 1.674592697357807011e-02 1.837407302642192833e-02 1.964000000000000121e-02 1.877997391397638605e-02 2.050002608602361637e-02
-5.500000000000000000e+01 2.835000000000000367e-02 2.732132176712218086e-02 2.937867823287781954e-02 3.519000000000000600e-02 3.404796708118418280e-02 3.633203291881581531e-02 2.610800000000000343e-01 2.583577149144943852e-01 2.638022850855055723e-01 2.396100000000000174e-01 2.369644330347543959e-01 2.422555669652455834e-01 1.818000000000000171e-02 1.735194159876316672e-02 1.900805840123683671e-02 2.081000000000000211e-02 1.992525602074134150e-02 2.169474397925865577e-02
-5.400000000000000000e+01 2.889000000000000248e-02 2.785185964105389711e-02 2.992814035894610092e-02 3.774000000000000271e-02 3.655887664954250715e-02 3.892112335045749827e-02 2.610999999999999988e-01 2.583776474894060593e-01 2.638223525105939382e-01 2.415000000000000202e-01 2.388473225158485591e-01 2.441526774841514258e-01 1.873000000000000012e-02 1.788974473876992280e-02 1.957025526123007744e-02 2.247000000000000039e-02 2.155142488774670212e-02 2.338857511225329866e-02
-5.300000000000000000e+01 2.958000000000000212e-02 2.852990873679259187e-02 3.063009126320740544e-02 4.050000000000000128e-02 3.927820570713614484e-02 4.172179429286385771e-02 2.611600000000000033e-01 2.584374452580234238e-01 2.638825547419765827e-01 2.435200000000000142e-01 2.408598009512281923e-01 2.461801990487717806e-01 1.925000000000000322e-02 1.839838634514165752e-02 2.010161365485834198e-02 2.412000000000000255e-02 2.316909977203384513e-02 2.507090022796615303e-02
-5.200000000000000000e+01 3.043000000000000219e-02 2.936539463155689311e-02 3.149460536844310432e-02 4.389000000000000540e-02 4.262034767671171037e-02 4.515965232328828655e-02 2.612400000000000277e-01 2.585171757185515395e-01 2.639628242814485160e-01 2.455500000000000183e-01 2.428823227097045290e-01 2.482176772902954520e-01 1.990000000000000102e-02 1.903441479665933522e-02 2.076558520334066682e-02 2.622000000000000372e-02 2.522963596642297662e-02 2.721036403357702388e-02
-5.100000000000000000e+01 3.142000000000000348e-02 3.033876790188925684e-02 3.250123209811073971e-02 4.746000000000000218e-02 4.614218766296890317e-02 4.877781233703110120e-02 2.613700000000000467e-01 2.586467379663572874e-01 2.640932620336426950e-01 2.478400000000000325e-01 2.451639827529638049e-01 2.505160172470362046e-01 2.052000000000000005e-02 1.964131228301272888e-02 2.139868771698727121e-02 2.857000000000000164e-02 2.753745505019742842e-02 2.960254494980257486e-02
-5.000000000000000000e+01 3.265000000000000541e-02 3.154850760801546777e-02 3.375149239198452916e-02 5.084000000000000324e-02 4.947849081414016498e-02 5.220150918585984151e-02 2.614500000000000157e-01 2.587264687338428071e-01 2.641735312661572244e-01 2.504100000000000215e-01 2.477247432484226963e-01 2.530952567515773466e-01 2.127000000000000071e-02 2.037574106886839986e-02 2.216425893113160156e-02 3.066000000000000322e-02 2.959150564159142294e-02 3.172849435840857657e-02
-4.900000000000000000e+01 3.429000000000000103e-02 3.316213999126554901e-02 3.541786000873445306e-02 5.417000000000000287e-02 5.276707630216840444e-02 5.557292369783160130e-02 2.616300000000000292e-01 2.589058633879503524e-01 2.643541366120495950e-01 2.529500000000000082e-01 2.502557352573563376e-01 2.556442647426436787e-01 2.229000000000000078e-02 2.137502726290442176e-02 2.320497273709557981e-02 3.258000000000000479e-02 3.147964920444590309e-02 3.368035079555409261e-02
-4.800000000000000000e+01 3.596000000000000585e-02 3.480600092800899270e-02 3.711399907199100512e-02 5.768000000000000210e-02 5.623502637086048167e-02 5.912497362913952254e-02 2.617800000000000127e-01 2.590553593847264580e-01 2.645046406152735674e-01 2.559400000000000008e-01 2.532352872221229068e-01 2.586447127778770949e-01 2.336000000000000229e-02 2.242383637154536993e-02 2.429616362845462771e-02 3.486000000000000210e-02 3.372314012104438846e-02 3.599685987895561573e-02
-4.700000000000000000e+01 3.797999999999999987e-02 3.679527481265187916e-02 3.916472518734812058e-02 6.139000000000000706e-02 5.990221732825646433e-02 6.287778267174354285e-02 2.620100000000000207e-01 2.592845873767556375e-01 2.647354126232444038e-01 2.596700000000000119e-01 2.569524868506491422e-01 2.623875131493508817e-01 2.460000000000000034e-02 2.363992088987863088e-02 2.556007911012136979e-02 3.740000000000000269e-02 3.622400135648919106e-02 3.857599864351081431e-02
-4.600000000000000000e+01 4.054000000000000659e-02 3.931762798098376033e-02 4.176237201901623897e-02 6.506000000000000671e-02 6.353138896331057828e-02 6.658861103668943515e-02 2.622600000000000486e-01 2.595337493310497234e-01 2.649862506689502628e-01 2.639000000000000234e-01 2.611682799202238447e-01 2.666317200797762021e-01 2.615000000000000310e-02 2.516092329828906876e-02 2.713907670171093051e-02 3.971000000000000224e-02 3.849968270922618507e-02 4.092031729077381941e-02
-4.500000000000000000e+01 4.323000000000000453e-02 4.196949525907080203e-02 4.449050474092919316e-02 6.858000000000000207e-02 6.701353891271506769e-02 7.014646108728493645e-02 2.626300000000000301e-01 2.599025111114244835e-01 2.653574888885754657e-01 2.691000000000000059e-01 2.663512583642230203e-01 2.718487416357769915e-01 2.790000000000000119e-02 2.687928225675875749e-02 2.892071774324124489e-02 4.186000000000000137e-02 4.061874163391464287e-02 4.310125836608535987e-02
-4.400000000000000000e+01 4.681000000000000438e-02 4.550079652215687637e-02 4.811920347784311852e-02 7.248000000000000276e-02 7.087298909122671797e-02 7.408701090877328754e-02 2.631700000000000150e-01 2.604407084464873123e-01 2.658992915535127177e-01 2.746800000000000352e-01 2.719135269946367783e-01 2.774464730053631811e-01 3.010000000000000175e-02 2.904100278377723388e-02 3.115899721622276269e-02 4.440000000000000197e-02 4.312333295891977031e-02 4.567666704108023362e-02
-4.300000000000000000e+01 5.092000000000000692e-02 4.955747744798201515e-02 5.228252255201798482e-02 7.655000000000000693e-02 7.490211317567892213e-02 7.819788682432109173e-02 2.639000000000000234e-01 2.611682799202238447e-01 2.666317200797762021e-01 2.818900000000000294e-01 2.791014180425668290e-01 2.846785819574331189e-01 3.271000000000000296e-02 3.160753017354528405e-02 3.381246982645472188e-02 4.715000000000000441e-02 4.583628484876431375e-02 4.846371515123568119e-02
-4.200000000000000000e+01 5.615000000000000546e-02 5.472316267577811283e-02 5.757683732422188422e-02 8.099000000000000643e-02 7.929907669794107605e-02 8.268092330205893681e-02 2.647599999999999953e-01 2.620254312881595271e-01 2.674945687118404636e-01 2.898600000000000065e-01 2.870480070801837424e-01 2.926719929198162706e-01 3.610000000000000014e-02 3.494384068624890177e-02 3.725615931375109852e-02 5.005000000000000421e-02 4.869854837294760458e-02 5.140145162705238996e-02
-4.100000000000000000e+01 6.139000000000000706e-02 5.990221732825646433e-02 6.287778267174354285e-02 8.555000000000000104e-02 8.381644318325057186e-02 8.728355681674943023e-02 2.655399999999999983e-01 2.628028591854272289e-01 2.682771408145727676e-01 2.994600000000000040e-01 2.966212054018103061e-01 3.022987945981897018e-01 3.946000000000000202e-02 3.825334154872581799e-02 4.066665845127418605e-02 5.296000000000000707e-02 5.157194638808258735e-02 5.434805361191741291e-02
